@relation movies
@attribute att_avis STRING
@attribute att_thought {-1,1}
@data
'wowalotofreviewsforthedevilsexperimentareherewonderfulmynameissteveandirununearthedfilmswejuststartedreleasingtheguineapigfilmsondvdfornorthamericanowbeforeyouaskwhyamiwritingareviewinsteadaskwhysomepeoplebashitimwritingthisreviewbecauseilovetheguineapigfilmswhydoiloveemitsbecausetheygoforthethroatandtheydontletgoiveseenitallalmosteveryhorrorfilmknowntomanargentofulcibavabuttgereitfromeveryundergroundcultsensationtoeveryhollywoodblockbusteriveseenitallandthefilmsthathavestuckinmyheadovertheyearswasdefinitelytheguineapigfilmswhybecauseitdoesnttrytohidethereasonwhywewatchhorrormoviesinthestplacethisreviewisforthedevilsexperimentifinditdevoidofstorywhichisfinebymewhydoiwatchhorrorfilmssoicanseebloodandgoreandthetortureofpeoplethedevilsexperimentnotonlydeliversbutthatsallitispureunadulteratedviolenceyeahilikeastorybutsometimesijustwantthegoreandthedevilsexperimentdeliverstenfoldwhydopeoplebashitcausetheylikeastorysothatthetortureanddeathofapersoncanbehiddenbehindastoryitmakeemfeelbetteraboutthemselvesweallwantbloodandgoreitsjustreallyhardtojustifyitifitsnotwrappedaroundastorytheguineapigfilmshaveahistoricalmeaningtothemandtheyhavecreatedadefinitivesplashwhenevertheyhavebeenreleasedimthrilledtobeabletoreleaseoneofthemostfamoushorrorseriesintheworldmaybeishouldnthavewrittenthisreviewbutthenagainmaybeishouldmyviewisbiasedcausewerereleasingthembutthenagainitsnotivealwaystoldpeopletofindthemandtowatchthemwaybeforeistartedunearthedfilmssureitsexploitiveandoverthetopbutisntthatwhywewatchhorrorfilmsinthestplacethedevilsexperimentisnotforeverybodyitsforthrillseekersandgorehoundsonlyifyouthinkjasonmoviesandfreddykruegermoviesareawesomethensticktothosebutifyouronthenextlevelandhaveseenitallthenthedevilsexperimentisforyouthereisareasonwhytheyhaventbeenreleasedforoveryearstheyarewrongdisgustinganddownrightfreakyandnotsomethingtowatchwithyourmomunlesssheistotallycoolgoodluckenjoyandneverstoplivingyourlife',1

'alotofpeopleunfairlyshtonthisseriesbutseveraloftheguineapigvideosarefairlyentertainingdevilsexperimentinparticularhassomereallyfantasticeffectsworknotjusttheinfamouseyeballscenebutalsoaveryrealisticskinsliceonthefootandahandbreakingwithasledgehammerareveryrealisticespeciallyforthevideosvintageandlowbudgetletmestartatthebeginningnowforthosewhodontknowthisfilmisanextremetorturefakesnufffilmthatsurfacedinjapaninthemidsitsplotasitstandsissimpleayounggirlisheldbyafewmenandforcedtoundergoaseriesofbrutaltorturestoseewhereherbreakingpointisthisentailsbrutalviolencealleffectivelyrealisticeffectsincludingtheonesmentionedinthelastparagraphaswellasapainfullookingapplicationofhotoiltothecaptivegirlsarmandplacingofmaggotsinthesubsequentflakywoundtheleasteffectivesequencesareattheverybeginningofthevideoandconsistofanunconvincingslapsessionwherethreementaketurnsslappingthehelloutofthegirlasherheadfallsaboutandasecondsequencewherethethreementaketurnskickingthegirlandpushinghertothegroundthesetwoscenesareobviouslystagedanddetractfromtherealismoftherestoftheproceedingstheactresswhoplaysthevictimoftheexperimentisprettyconvincingatbeinginpainandtakesagoodamountofabuseandroughstuffoncameraherreactionsasshehasheadphonesstrappedtoherheadandloudnoisesareplayedforhoursonendarechillingsomeoftheotherabuseshetakesisbeingstrungupinanetfromatreeduringtheonlytimessheisgivenarestalsothereisadisturbingscenewherethegigglingcaptorsthroughgutsatherandoneotherdisgustinglysleazyscenewheresheisspuninanofficechairandforcedtodrinkabottleofjackdanielstillshepukesifyouhaventseenthisseriesihopeihavehelpedyoudecidewhetherornotyouwanttogivethisepisodeashotfordevilsexperiment',1

'myratingreferstothefirstseasonsofstargatesgwhicharewonderfullyfreshcreativeandaddictingwhenthecaststeppedthroughthegateyouneverknewwhatlayontheothersidestartingaroundseasontheshowtookadifferentfocusstillgoodbutdifferenttheseriesfollowstheadventuresofateamofhumansandonealienwhoregularlyventureintoaplanetarytransportdevicecalledthestargatethebackstoryoftheseriesisbasedonthecharactersandeventsofthemoviestargateinwhichthedeviceisdiscoveredduringanarchaeologicaldiginegypttheepisodesarelightinnocentandeasytowatchandverycreativemanyoftheinventivestoriescouldeasilyhavebeenmadeintogreatscifimoviesoftheirownwhathappensnextwasalwaysunpredictablethecharactersonwhichtheshowrestsarealsowelldefinedandbrilliantlyperformedtheirtoneisseriousbutthedialogisfloweredwithincrediblewitandhumortheyaresimplyfuntowatchstartingsomewherearoundseasontheseriesstartedtoevolveintoacontinuingstorylinebasedonfightingasinglefoethegoauldthentheoritheplotsbecomemorecomplexalotmorepoliticalstrategicorientedandinterdependentthecharacterswerestillasgreataseverbuttheshowwasdifferentinnatureonethingthatmustbementionedistowatchtheepisodesthatcommemoratedthethandthepisodestheyaresimplycantmissshowstheyexhibitthecreativeandwildlyhumorousgeniusthatcarriedtheseriesthroughseasonsifyouareascififanwatchafewepisodesofthefirstseasonsandyoulllikelybehookedifyoulikeevolvingstorylinesbetweentwoopposingsidesyouhaveseasonsofshowstolookforwardto',1

'thefirstinstallmentofthisnotorioushorrorseriespresentsawomanbeingkidnappedbyagangofblackcladmenwhotortureherforseveraldaysbeforefinallykillinghersheisbeatensavagelyspunaroundinthechairendlesslyhasherfingernailspulledanimalgutsarethrownatherhotboilingwaterispouredonherandfinallyhereyeballispuncturedwithaneedlereallysickandnastyscenethemakersofthisunforgettabletortureshowtriedtomakeitasrealaspossibleandformethisoneistheclosestthingtoasnufffilmyoucangetwithoutcommittingmurderontapeofcoursesomeofthespecialeffectsareratherpoorbuttheideaofmakingasnuffisprettygruesomeihaveseenalsoflowersoffleshandbloodwhichismoregoryandsadisticbutlessdisturbinganywaythisoneisamustseeforhorrorfans',1

'firstoffthisisnotsupposedtobeabrilliantandthoughtprovokingfilmlikesomanyotherreviewersseemtocompareittothefirstreviewsayssomethingalongthelinesofanyonewholikesthisknowsnothingabouthorrorcinemaapparentlyitstheotherwayaroundifoneweretolookbackafterthefilmitreallywasntmeanttobeconvincingitwasalowbudgetipecacbutreallythatsallitwasaimingforitwasmeanttoblowviewersawaywithsheershockvalueandalltheflawsititsvisualsweremuchlessnoticeablebackintheoriginalvhsversionsigavethisoneahighscorebecauseitreacheditsgoalandeventhoughitwasnotdownrighthorrificinnonshocksenseitdidmakemeslightlysickandthoroughlyparanoidpessimisticididnttrustanyoneforaboutaweekbecauseididntwanttowakeupstrungupandtortured',1

'justtheultimatemasterpieceinmyopinioneverylineeveryphraseeverypictureisexactlyinplaceandlindsaycrouseandjoemantegnaarejustthecoolshrinkandthesleazyconmansowellcastoutof',1

'houseofgamesisaflawlesslyconstructedfilmandoneofthefewfilmsihaveseenthathadmegapingatthescreeninastonishmentathowcleverlyandunexpectedlyitendsifirstsawitonvideoafewyearsbackafterreadingrogerebertsreviewwhichproclaimeditthebestfilmofihadmydoubtsmainlybecauseitisnotquiteaswellknownasotherfilmsfromthatyearboywasiinforasurprisethiswasoneofthesmartestmostwellwrittenmoviesihadeverseenthescreenplayisquiteapieceofworknotonlyintermsoftheplotwhichtwistsandturnsandpullstherugoutfromunderyoujustwhenyouthinkyouhaveitallfiguredoutbutalsointermsofcharacterdevelopmentonmysecondviewingibegantorealizethatmametsscreenplaysucceedsnotonlyasacleversuspensefilmbutthateachplotdevelopmentcontributestoourunderstandingofthecharactersandtheirmotivationstheclimaxofthemovieisparticularlyeffectivebecauseitisabsolutelyinevitableitstemsnaturallyfromwhatweknowaboutthecharactersanditisthereforemuchmorethanjustanarbitrarytwistendingtheperformancesbylindsaycrouseandjoemantegnaalsoaddenormouslytothefilmicannotpictureanyotheractorbesidesmantegnaplayingtheroleofmikeandcrouseplaysherrolewithjusttherightamountofrestrainttosuggestarepressedcriminalmindsettheirworkplusmametsextraordinaryscreenplaycombinetocreateoneofthegreatestfilmsofthesitistrulyamustsee',1

'justwatchedthefilmfortherdtimeandenjoyedlindsaycrouseandtherestofthecastjustasmuchasbeforeitjustkeepsgettingbetterandbetteryousimplyhavetomarvelatthecarefullymeasuredwayofspeechtheslowdeliberateactioneverythingbeingexactlyinplacetrulyoneofthegreatonesanddefinitelymyalltimefavourite',1

'uniquemovieaboutconfusedwomanlindsaycrousewhogetsinvolvedwithsharpconmenjoemantegnagivesanoscarcaliberperformanceastheslickestofthegroupabsolutelyenchantingfirsthourasmantegnashowscrousetheropesofhiscongamesstorylineunravelsabitlateronbutstillstandsasauniqueportrayalofaninnocentcaughtupinadarkworlddefinitelyworthashot',1

'houseofgameshasastrongstorywhereobsessionandillusionplayabigpartapsychologistofferstohelpapatientwithhisgamblingdebtsandgetscaughtatthegamehaveyoueverfeltfascinationforsomethingthatwasbothdangerousandwrongwatchwhathappensifyoupursuethisurgeandgoallthewaysitontheedgeofyourchairastrickstersarebeingtrickedandvictimsturnintoperpetratorsyoureneversureofwhoisexactlywhointhismoviethisisbothaqualityandadrawbackofthescriptasthemovieendsyoufeelthatthestorylacksabitofconsistencybutallthisislargelycompensatedbytheexcellentpsychologicaldevelopmentthisisdefinitelyoneofthebestmoviesaboutgambling',1

'plentyhasbeenwrittenaboutmametsthehouseofgamesmostofitgoodidecidedtorevisittheflicktoseehowitheldupafteryearsandwassurprisedathowmuchienjoyedviewingitagainthefilmssuccessanddurabilityprobablyhasmuchtodowithtwoprincipalingredientswhicharealwaysfunonfilmagoodstoryandagoodscammametmanagestobringhissignaturemoodinessandobvioushistrionicstothefilmwhilescammingustheaudienceandthemarksimultaneouslythenheexplainstheartofconningonlytodoitagainetcallthewhilebuildingthestorythehouseofgamesnowafreebieoncableisworthalookforfirsttimersandanokayrerunformametfansb',1

'thistypicalmametfilmdeliversaquietevenlypacedinsightintowhatmakesaconfidencemanjoemantegnagoodexploredasapsychologicalstudybyanotedpsychologistlindsaycrouseitslowlypullsherintohisworldwiththeusualnastyconsequencesthecastincludesanumberoftheplayersfoundisseveralofmametsfilmsstevengoldsteinjackwallacerickyjayandypotokallensoulewilliamhmacyandtheydotheirusualgoodjobilovedlindsaycrouseinthisfilmandhaveoftenwonderedwhyshedidntbecomeamorenotedplayerthanshehasbecomeperhapsimnotlookingintherightplacesthemovieproceedsataslowpacewithflatdialogyetitmaintainsaleveloftensionthroughoutwhichlogicallyleadstothebangupendingyoudexpectarealletdownattheendingbutifounditupliftingandsatisfyingilovethismovie',1

'ienjoyedthisshowfortworeasonsricharddeanandersonamandatappingthesetwoperformerscarriedtheshowwithablesupportfromtheregularsandrecurringactorsthereplacementofrdainseasonswasenoughtotaketheheartoutoftheshowthechemistrybetweenallthemaincharactersisjusttremendousyougetthefeelingthattheactorsliketopalaroundafterthecamerastopsrollingthisrelationshipcarriesoverintotheprogramwegettoseerdagiveshisoneillcharacterbelievablepersonalityheneverknowswhentogivethewiseassinhimarestyouwatchtheothersrolltheireyesindismayatsomeofhisutterancesstilltheyknowthatheisthemantohavearoundwhenthesituationisperilousthereisalotgoingonbetweencarterandoneillunderthesurfacetheymanagetokeepthelidonbutoftenjustbarelytheepisodesolitudesinseasonhadsomeofthebestdramaeverseenontelevisionthelovebetweenthetwomadetheprospectofdyingbearablebecausetheyfacedittogethercarterandjacksonoftenhavetosmoothoversomeoftheturbulencecreatedbyoneillyetoneillstacticalinstinctsalwaysseemsoundheunderstandswhattodowithouthavingtothinkaboutthemattertheteamhasseveraltimesbeenplacedinjeopardybytheothersnotlisteningtohisordersthequalitydeclinedmarkedlyinseasonsandtheoriginalstoryarcwasmostlyusedupandthenewvillainsneverreallycaughtmyinterestbenbrowderwasfarinferiortordaincarryingtheshowhehadhisraremomentswithclaudiablackbutthatwasallamandatappingwasphoninginherperformancesthesetwoseasonsyoucouldseehergreatlychangedappearanceafterhavingababyshewasprobablythinkingmoreaboutthechildthantheshowthespinoffstargateatlantishasafewmomentsbutismostlyaweakereffortthemajorcharacterslackthechemistryofthecastoftheoriginalthevillainswraithsaresoimprobableastobeludicrousmaybeamandatappingcanbreathesomelifeintotheprogramoritwontlastbeyondthefourthseasontherehasalwaysbeenaproblemformeinthespecialeffectsfortheshowtohavespaceshipsshapedaspyramidsisadesignmonstrosityseldomequaledinscifitheuseoftorchesforilluminationintheseshipsisjustasbadthecampyuseofdecorfromancientegyptconcealingultramoderntechnologyisjustashardtoacceptiwonderedaboutsomeofthecontinuityontheshowtoointheseasonopenerdanieljacksonisshotupandhisuniformhasagapingholewherehewaswoundedhecrawlsintoasarcophagusandithealshisbodyandrestoreshisuniformlikeitjustcameofftherackinthewardrobeclosettheepisodehathorhasasarcophagusfallintothehandsofthesgcyetitisnevermentionedagainthisdevicecouldhavebeenusedinseverallaterepisodesondanieloneillanddrfrasier',1

'afilmdestinedtobeonlatenighttvlongafterthepresentinstantmoneymakershavelongbeenforgottenperhapsalittletoosubtlefortodaysyoungstersbutintimetheyllgrowintoanappreciationofthismovie',1

'thismovieshouldnotbecomparedtothestingorothercaperheistcongamefilmswhatmakesitsuchagreatmovieexperienceiswhatithastosayaboutrelationshipsdeceitandtrustitsalsoafairlycuttingcritiqueofpsychiatrygiventhatthefemaleprotagonistisashrinkwhoissoeasilydeceivedandthenactsoutinsuchaprimitivemannerinthefinalehasmrmamethadanunfortunateexperienceintherapyhighlyhugelyrecommended',1

'askyourselfwhereshegotthegunrememberwhatshewastaughtaboutthemarksmindsetwhentheconisoverthegunhadblanksanditwasprovidedtoherfromtheverybeginningwhenthepatientcomesbackattheendshewassupposedtoseehimdriveawayintheredconvertibleandleadhertothegangsplittingupherthousandthepatientwasinontheconfromthebeginningmantegnadoesnotdieintheendthegunhadblanksthereenoughspoilersforyoutherethisiswhypeoplearegivingitsuchhighratingsitsextremelyoriginalbecauseofthehiddenendingandhowitconsmostoftheaudience',1

'imabigfanoffilmswherepeoplegetconnedandhouseofgamesisalmostthepinnacleofthefilmswherepeoplegetconnedgenreinshortitsanexceptionalthrillerthatkeepsyouontheedgeofyourseatbyprovidinginterestingcharacterswithmanylevelsandnevertrulyrevealingwhatshappeningwhilethrowinginmanytwistsandsurprisestoupsetcompletelywhatyouvejustseenthefilmconstheaudienceonmanyoccasionsanddespiteusknowingthisitsstilldifficulttoguesswhereitsgoingandeverytwistcomesoffasasurpriseasmentionedimabigfanofconsinmoviesandtheplotofthisonefollowsafemalepsychiatristwhoreceivesapatientwithahugedebtowedtoafellowgamblershethengoestothegamblerinanattempttohelpoutherpatientandonthewaygetsdrawnintotheartofreadingpeopleinordertopulloffaconhouseofgamesbreathesasleazyatmospherethroughoutanddavidmametdoeswellinestablishinghisfilmssettingintheundergroundlevelsofthecitythefilmiswellactedalsowithallconcernedbringinglifeandbelievabilitytotheircharacterswiththegreatestofskilljoemantegnastarsastheconmanattheheartofthefilmandalthoughhisperformanceisalittleunderwroughthesalwayssolidandbelievableasthevillainofthepiecelindsaycrousestarsalongsidehimasthepsychiatristseducedbyhisworkandagainisbelievableinherroleshemaynotbethegreatestlookerbutatleastshecanactthewaythatthefilmexecutesitsplotisthemainstaroftheshowhoweverandyouwillnodoubtbeamazedonmultipleoccasionsastohowthefilmconstantlymanagestoamazeanddeceivetheviewerattimesitsalmostlikeweareinthethickoftheactionandbeingconnedbytheconmeninthefilmanotherthingthatsgreataboutthisfilmisthewaythatitshowstheaudiencehowtopulloffcertainconswhichisusefulifyoureinterestedinmakingtwentybuckssayallinallhouseofgamesisatrulyfirstratethrillride',1

'spoilersthisisagrippingmovieaboutgriftersbutwhoisconningwhoherewhendoesthehunterturnintothepreythisgrittydarkmovieisslowmovingandseductiveitpullsyouinanddragsyoudowntheproverbialgardenpathonlytowaylayyoujustasyouthinkyouaresafeithasarivetingscriptwithgoodactingatleastfromtheleadsididntnoticethebackgroundmusicbutitwasneverjarringsoitmusthavebeendonerightiwasverysurprisedthatilikedthismoviebecauseidontusuallygoforthisgenrebutthisonesuckedmeinandkepthehookeduntiltheend',1

'getreadyforitthisisoneofmyfavouritefilmsofalltimeiamrelativelyunawareofdavidmametswriteranddirectorotherworksbutafterhavingwatchedthisfilmhalfadozentimesitsalwaysajoytowatchicansaywithouthesitationthatheisageniusthisfilmisextremelywellwrittenandquicklydrawsyouintoitsmilieuofdeceitconartistryandbackroomhustlesthefeelofthefilmisverysimilartothestinganditalsopayshomagetofilmnoiritsquiteapsychologicallycomplexfilmandwilldefinitelygetyouthinkingaboutthevariousplottwistsandmotivesoftheshadycharactersitisslightlypredictableattimesbuttheshockingclimaxisalwaysexcitingtowatchgenerallytheactingissuperbespeciallyjoemantegnabutsomeonewhoiwatchedthefilmwithremarkedtomethatitsnotagoodideatohaveaheroinelindsaycrousewhoisnotonlyagamblerasmokerandathiefbutalsosportsabadshairdoiagreebutithinksheisneverthelessoutstandingintherolethelessyouknowabouttheplotofthisfilmthebetterjustlikemametsmostrecentfilmthespanishprisonerbecausetheendingwillbeevenmoreimpressivejustsitbackandbepreparedtobetakenforaridebyamoviethatcomesdangerouslyclosetobrilliance',1

'openingthefilmwithabachtoccataisanauralhintofwhatistounfoldinthisintensedramaallthecompositionaldevicesbachperfectedtokeephislistenerandtheperformerintriguedandentertainedappliestothisfilmthereisntamutualtendernessbetweenthetwoleadcharactersandtheleadfemaleinthefinalsceneifeelisjustifiedinstatingshewasrapedeventhoughhervictimizerfeelsshewasforewarnedthathewasacadmametcompellinglyexplorestheemotionalchasmanddifferencesbetweenthegendersbutifeelheiscluelessabouthowtheyactuallycomplimentoneanothergivenahealthysenseofhumorifmameteverdevelopedahealthyhumoroustakeontheinteractionbetweenthegendersiwonderhowthisworkwouldhaveendedasitexistsitisverysomberandmeanspirited',1

'thisisverynearlyaperfectfilmtheideaswouldberepeatedbymametbutnevertoldsosuccinctlythisisreallyaboutthefailureoftrustofthehumanconditionthefilmweavestheideathatweareallcriminalsnooneisinnocentisthereanyonealivetodaywhohasntseenthisplayoutinourownsocietyeverysingledaythefilmisverymuchstructuredlikeahitchcockthrillerexcepttherearenomoreinnocentcharacterstheworldisnowcompletelypollutedruinedandeveryoneisparticipatingintheconcouldanythingbemoretruedontmissthesoundtrackitiswonderful',1

'wealthypsychiatristlindsaycrousehasjustpublishedherfirstnovelandisfeelingdownaboutherprofessionfeelingthatitshopelesstohelpherpatientsayounggamblingjunkieclientaskshertohelphimpayoffhisdebtsifhetrulywantstohelphimgetbetterhereshegetsinvolvedwithjoemantegnatorevealanymoreoftheplotwouldspoilonehellofafunmovieandhouseofgamesmayverywellbethebestconmovieiveseendavidmametwroteanddirectedthisgemthatsfullofsnappydialoguegreatonelinersandenoughtwiststokeepyouguessingtiltheendcrouseisperfectastheuptightpsychiatristneedingachangeandmantegnatopsherasthedevilishlyslyconmanandwiththeexceptionofacoincidenceinthelastquarterofthemoviethefilmisinuttercontrolofitsaudienceandwearelovingtheconoutof',1

'imnotgreatatwritingreviewssoilljustspoutmyopinionsilovedthisseriesatfirsttheadventuretheactionthecomedythedramaithoughtitwasallbrilliantandersontappingshanksjudgedavisilovedthemalldavisitseemedwasthefifthmostimportantpersoninthecastnotabigdealbutwhenhischaractergeneralhammondleftattheendoftheseventhseasonandandersonscharactercoloneloneillmovedfromthefieldtotheofficethequalityoftheseriessuddenlyfelloffacliffidontknowwhetheritsbecausehammondwasmoreimportantthatirealizedorwhatbutforsomereasonaftertheseventhseasontheseriesturnedtothefirstsevenseasonsthoughwereawesomethemoviestargateseemedmediocrethefirsttimeisawitbutitturnedouttobeevenifthiswasnttheoriginalintentionabrilliantsetuptotheseriesirecommendthatyouwatchthemoviefirstthenwatchthefirstseasonofthetvseriesthenwatchthemovieagainyoullhaveawholenewappreciationofitthesecondtimearoundbelievemeandthenwatchtherestofthetvseriesthelastthreeseasonsoftheseriesarentnearlyasgoodasthefirstsevenbutthatdoesntmeantheyarentgooditjustmeanstheyrealetdownifyouvegottenspoiledbythefirstsevenseasonsafteryouhavefinishedthisseriesbesuretowatchthespinoffseriesstargateatlantisitisaworthysuccessortothisbrilliantserieseditonijustfoundoutthatdonsdavisdiedafewweeksagoitisagreatloss',1
